net,length_um
_02598_,9.82
_02778_,9.82
_02964_,9.82
_03078_,9.82
_03127_,9.82
_05252_,9.82
_05419_,9.82
_05459_,9.82
_06481_,9.82
_07176_,9.82
_07198_,9.82
_07716_,9.82
soc.badr\[9\],9.82
soc.bspi.o2b.rwg\[1\]\[0\],9.82
soc.rf.mem\[14\]\[17\],9.82
_00196_,9.81
_00199_,9.81
_02555_,9.8
_03514_,9.8
_05065_,9.8
_07125_,9.79
_01732_,9.78
_03779_,9.78
_04842_,9.78
_05005_,9.78
_05256_,9.78
_05375_,9.78
_05378_,9.78
_06425_,9.78
_07500_,9.78
_07986_,9.78
_04882_,9.76
_05254_,9.76
_06486_,9.76
_07072_,9.76
net290,9.76
_00338_,9.74
_02387_,9.74
_02756_,9.74
_03089_,9.74
_08379_,9.74
_01161_,9.725
_01517_,9.725
_01760_,9.725
_00719_,9.72
_01717_,9.72
_04046_,9.72
_04307_,9.72
_04945_,9.72
_01038_,9.715
_02394_,9.7
_03399_,9.7
_06679_,9.7
soc.uart.data_out\[3\],9.7
_00694_,9.695
_01118_,9.685
_01394_,9.685
_04756_,9.68
_05392_,9.68
_05708_,9.68
soc.rf.mem\[20\]\[16\],9.68
_00214_,9.67
_01731_,9.66
_04173_,9.66
_05413_,9.66
_00539_,9.64
_01624_,9.64
_05926_,9.64
_08481_,9.64
_00523_,9.62
_04699_,9.62
_06766_,9.62
_07168_,9.62
soc.core.xw_aot\[6\],9.62
_01341_,9.605
_03618_,9.6
_06015_,9.6
_00988_,9.585
_01075_,9.585
_01254_,9.585
_01014_,9.58
_04906_,9.58
_00430_,9.57
_01191_,9.565
_00470_,9.56
_03671_,9.56
_04344_,9.56
_04850_,9.56
_05227_,9.56
_06719_,9.56
_00087_,9.54
_01745_,9.54
_02361_,9.54
_02693_,9.54
_04393_,9.54
_04679_,9.54
_05819_,9.54
_05838_,9.54
_00339_,9.52
_00577_,9.52
_02091_,9.52
_02488_,9.52
_02544_,9.52
_03885_,9.52
_04672_,9.52
_05342_,9.52
_05668_,9.52
_05860_,9.52
_07559_,9.52
soc.core.xw_aot\[20\],9.52
soc.core.xw_pc4\[16\],9.52
_00611_,9.505
_00037_,9.5
_02147_,9.5
_02994_,9.5
_07232_,9.5
_08241_,9.5
_01284_,9.495
_00883_,9.485
_01670_,9.485
_00142_,9.48
_01770_,9.48
_01788_,9.48
_01898_,9.48
_01922_,9.48
_02254_,9.48
_02304_,9.48
_04648_,9.48
_06089_,9.48
_06298_,9.48
_06342_,9.48
_06863_,9.48
_07803_,9.48
soc.core.xw_pc4\[29\],9.48
_00457_,9.47
_00943_,9.465
_02398_,9.46
_00615_,9.445
_00769_,9.445
_00836_,9.445
_00852_,9.445
_01041_,9.445
_01105_,9.445
_01708_,9.445
_02026_,9.44
_03079_,9.44
_03090_,9.44
_04636_,9.44
_04652_,9.44
_05234_,9.44
_06083_,9.44
_06467_,9.44
_06613_,9.44
_08374_,9.44
_02553_,9.425
_02643_,9.42
_02649_,9.42
_02987_,9.42
_06884_,9.42
_07554_,9.42
_07842_,9.42
_01029_,9.415
_00772_,9.405
_00837_,9.405
_00993_,9.405
_00084_,9.4
_01937_,9.4
_01997_,9.4
_02239_,9.4
_02475_,9.4
_02514_,9.4
_02524_,9.4
_02824_,9.4
_02829_,9.4
_02981_,9.4
_03208_,9.4
_03639_,9.4
_04200_,9.4
_04473_,9.4
_04486_,9.4
_04948_,9.4
_05089_,9.4
_05545_,9.4
_05974_,9.4
_06176_,9.4
_06616_,9.4
_07285_,9.4
_08168_,9.4
_01070_,9.395
_00190_,9.39
_01077_,9.385
_02661_,9.38
_01956_,9.36
_02670_,9.36
_02740_,9.36
_05222_,9.36
_05456_,9.36
_05828_,9.36
_05843_,9.36
_07824_,9.36
_07900_,9.36
_08307_,9.36
_08423_,9.36
_08435_,9.36
_08460_,9.36
_00028_,9.355
_00368_,9.34
_04189_,9.34
_04247_,9.34
_07157_,9.34
_07636_,9.33
_00843_,9.325
_01299_,9.325
_01480_,9.325
_01713_,9.325
_01886_,9.32
_01949_,9.32
_02447_,9.32
_03217_,9.32
_03354_,9.32
_04210_,9.32
_04263_,9.32
_06401_,9.32
_07432_,9.32
_07954_,9.32
_08310_,9.32
soc.bspi.o2b.wrg\[1\]\[0\],9.32
_00215_,9.3
_01008_,9.3
_01087_,9.3
_02080_,9.3
_07057_,9.3
_07266_,9.3
_07287_,9.3
_00759_,9.285
_01963_,9.28
_02343_,9.28
_04437_,9.28
_04900_,9.28
_00446_,9.26
_03120_,9.26
_05471_,9.26
_07385_,9.26
_07530_,9.26
_07632_,9.26
_05348_,9.25
_01151_,9.245
_00640_,9.24
_04323_,9.24
_04530_,9.24
_06055_,9.24
_00863_,9.225
_00937_,9.225
_00960_,9.225
_01197_,9.225
_01686_,9.225
_01246_,9.22
_03442_,9.22
_04807_,9.22
_05110_,9.22
_05994_,9.22
_06547_,9.22
_06354_,9.2
_00680_,9.195
_01588_,9.18
_03187_,9.18
_05652_,9.18
_07542_,9.18
_00293_,9.17
_00385_,9.17
_07801_,9.16
soc.uart.uatransmit.rg_tx_shfit\[6\],9.16
_01579_,9.155
_00605_,9.145
_01552_,9.145
_01853_,9.145
_04472_,9.14
_00729_,9.125
_01559_,9.125
_07575_,9.12
_04305_,9.1
_05902_,9.09
_01748_,9.08
_03886_,9.08
_05056_,9.08
_07608_,9.08
_00086_,9.06
_01661_,9.06
_01955_,9.06
_01988_,9.06
_02632_,9.06
_02652_,9.06
_03228_,9.06
_03529_,9.06
_04155_,9.06
_04682_,9.06
_06091_,9.06
_06503_,9.06
_08277_,9.06
_01839_,9.045
_01897_,9.04
_07353_,9.04
_01298_,9.035
_00618_,9.025
_00859_,9.025
_00928_,9.025
_01948_,9.02
_01982_,9.02
_02527_,9.02
_02619_,9.02
_02879_,9.02
_02883_,9.02
_02890_,9.02
_03072_,9.02
_04671_,9.02
_04735_,9.02
_05356_,9.02
_06343_,9.02
_06421_,9.02
_08085_,9.02
_08212_,9.02
_07117_,9
_00778_,8.985
_01050_,8.985
_01068_,8.985
_01215_,8.985
_01899_,8.98
_02095_,8.98
_02116_,8.98
_02252_,8.98
_02419_,8.98
_02716_,8.98
_06017_,8.98
_06353_,8.98
_07416_,8.98
_00197_,8.97
_08056_,8.97
_01991_,8.96
_02523_,8.96
_02600_,8.96
_02842_,8.96
_02850_,8.96
_07712_,8.96
_07790_,8.96
_07915_,8.96
_08034_,8.96
_08115_,8.96
_00646_,8.945
_01261_,8.945
_01318_,8.945
_01477_,8.945
_01677_,8.945
_01355_,8.94
_02020_,8.94
_02048_,8.94
_02238_,8.94
_02246_,8.94
_02513_,8.94
_02733_,8.94
_02948_,8.94
_03276_,8.94
_03772_,8.94
_04563_,8.94
_04830_,8.94
_06064_,8.94
_07004_,8.94
_08304_,8.94
soc.uart.uatransmit.rg_tx_shfit\[2\],8.94
_07452_,8.92
_07777_,8.92
_04478_,8.91
_00583_,8.905
_01914_,8.9
_02696_,8.9
_02714_,8.9
_03035_,8.9
_03704_,8.9
_03805_,8.9
_03938_,8.9
_04221_,8.9
_04467_,8.9
_04663_,8.9
_06627_,8.9
_08178_,8.9
_08458_,8.9
_00624_,8.885
_01181_,8.885
_02570_,8.88
_00531_,8.87
_06789_,8.87
_01502_,8.865
_01585_,8.86
_01600_,8.86
_01954_,8.86
_02725_,8.86
_02753_,8.86
_02910_,8.86
_03125_,8.86
_03302_,8.86
_03914_,8.86
_04852_,8.86
_05273_,8.86
_05988_,8.86
_06323_,8.86
_07366_,8.86
_07846_,8.86
_08070_,8.86
_08480_,8.86
net296,8.86
net298,8.86
_01208_,8.84
_03227_,8.84
_04068_,8.84
_05593_,8.84
_00232_,8.83
_03031_,8.82
_04182_,8.82
_05430_,8.82
_03067_,8.8
_03261_,8.8
_04790_,8.8
_04805_,8.8
_05093_,8.8
_07148_,8.8
_07848_,8.8
soc.bspi.o2b.mbf\[1\]\[5\],8.8
_01412_,8.785
_00378_,8.78
_00475_,8.78
_01220_,8.775
_03371_,8.76
_04775_,8.76
_07430_,8.76
soc.rf.mem\[7\]\[3\],8.76
_00362_,8.74
_03508_,8.74
_05228_,8.74
_05952_,8.74
_01101_,8.725
_02586_,8.72
_05807_,8.72
_06699_,8.72
rst,8.72
_05590_,8.7
_07853_,8.7
_00638_,8.685
_00922_,8.685
_00219_,8.68
_01525_,8.68
_04831_,8.68
_05727_,8.68
_00654_,8.665
_00806_,8.665
_00832_,8.665
_00864_,8.665
_00923_,8.665
_01045_,8.665
_01078_,8.665
_01309_,8.665
_01380_,8.665
_01561_,8.665
_01590_,8.665
_01618_,8.665
_01694_,8.665
_05798_,8.64
_03504_,8.62
_03656_,8.62
_05132_,8.62
_05229_,8.62
_05245_,8.62
_05552_,8.62
_06114_,8.62
_06775_,8.62
_08052_,8.62
_01098_,8.605
_00091_,8.6
_01987_,8.6
_02137_,8.6
_02330_,8.6
_02446_,8.6
_02456_,8.6
_02461_,8.6
_02473_,8.6
_02672_,8.6
_03463_,8.6
_05840_,8.6
_06240_,8.6
_06850_,8.6
_06888_,8.6
_07059_,8.6
_07635_,8.6
_08344_,8.6
soc.core.xw_aot\[19\],8.6
_01004_,8.575
_00393_,8.57
_00779_,8.565
_01377_,8.565
_01724_,8.565
_00406_,8.56
_01741_,8.56
_01754_,8.56
_02416_,8.56
_02747_,8.56
_04053_,8.56
_04773_,8.56
_07130_,8.56
_07146_,8.56
_07785_,8.56
_08360_,8.56
soc.core.pf_pcr\[6\],8.56
_00482_,8.55
_00628_,8.545
_00739_,8.545
_00912_,8.545
_00981_,8.545
_01213_,8.545
_01219_,8.545
_01280_,8.545
_01381_,8.545
_01578_,8.545
_01696_,8.545
_02384_,8.54
_00608_,8.525
_02028_,8.52
_02548_,8.52
_02864_,8.52
_04205_,8.52
_04264_,8.52
_04308_,8.52
_04487_,8.52
_04737_,8.52
_05725_,8.52
_05992_,8.52
_08353_,8.52
_08505_,8.52
io_sdo,8.51
_04131_,8.5
_04141_,8.5
_04743_,8.5
_05204_,8.5
_06054_,8.5
_06142_,8.5
_07546_,8.5
_07699_,8.5
_00701_,8.495
_00582_,8.485
_00681_,8.485
_00692_,8.485
_01074_,8.485
_01111_,8.485
_00229_,8.48
_01881_,8.48
_01909_,8.48
_02607_,8.48
_03677_,8.48
_04227_,8.48
_04549_,8.48
_05896_,8.48
_05933_,8.48
_06018_,8.48
_06294_,8.48
_07181_,8.48
_07290_,8.48
_07439_,8.48
_08002_,8.48
_08006_,8.48
soc.core.xw_aot\[7\],8.48
_02590_,8.46
_07075_,8.46
_00839_,8.455
_01179_,8.445
_07276_,8.445
_02414_,8.44
_02594_,8.44
_02655_,8.44
_03007_,8.44
_04060_,8.44
_04100_,8.44
_05260_,8.44
_06508_,8.44
_07129_,8.44
_08311_,8.44
_08402_,8.44
_08424_,8.44
soc.core.pf_pcr\[9\],8.44
_01822_,8.435
_00765_,8.42
_02808_,8.42
_07937_,8.42
_07389_,8.415
_00688_,8.405
_01614_,8.405
_00389_,8.4
_02143_,8.4
_02397_,8.4
_02604_,8.4
_03589_,8.4
_04505_,8.4
_07073_,8.4
_07133_,8.4
_07931_,8.4
_07943_,8.4
_07953_,8.4
_08285_,8.4
_08312_,8.4
_01119_,8.385
_00914_,8.38
_01055_,8.38
_01200_,8.38
_05230_,8.38
_08091_,8.38
_00898_,8.375
_01264_,8.365
_00454_,8.36
_00551_,8.36
_05648_,8.36
_06081_,8.36
_04290_,8.34
_00980_,8.325
_01093_,8.325
_01706_,8.325
_00336_,8.32
_00530_,8.32
_01432_,8.32
_05886_,8.32
_06544_,8.32
_01403_,8.315
_00133_,8.305
_00609_,8.305
_00865_,8.305
_01870_,8.305
_03750_,8.3
_05264_,8.3
soc.uart.uatransmit.rg_tx_shfit\[3\],8.3
_00299_,8.28
_03060_,8.28
_03953_,8.28
_04893_,8.28
_06527_,8.28
_06912_,8.28
_07855_,8.28
_05869_,8.27
_01247_,8.265
_01456_,8.265
_04744_,8.26
_08401_,8.26
_00311_,8.24
_06908_,8.24
_07288_,8.24
_00876_,8.225
_00972_,8.225
_01359_,8.225
_00194_,8.22
_04713_,8.22
_05117_,8.22
_07277_,8.22
_07302_,8.22
_00436_,8.21
_00590_,8.205
_00603_,8.205
_00639_,8.205
_00659_,8.205
_00661_,8.205
_00764_,8.205
_00801_,8.205
_00810_,8.205
_00813_,8.205
_00819_,8.205
_00824_,8.205
_00842_,8.205
_00871_,8.205
_00873_,8.205
_00880_,8.205
_00887_,8.205
_00908_,8.205
_00920_,8.205
_00989_,8.205
_00995_,8.205
_01030_,8.205
_01031_,8.205
_01143_,8.205
_01167_,8.205
_01189_,8.205
_01221_,8.205
_01263_,8.205
_01266_,8.205
_01271_,8.205
_01312_,8.205
_01458_,8.205
_01469_,8.205
_01571_,8.205
_01597_,8.205
_01619_,8.205
_01837_,8.205
_01845_,8.205
_04326_,8.2
_06478_,8.2
_06680_,8.2
_07599_,8.2
_07795_,8.2
_01695_,8.185
_04203_,8.18
_03937_,8.16
_04435_,8.16
_04439_,8.16
_04615_,8.16
_04858_,8.16
_04911_,8.16
_04940_,8.16
_05381_,8.16
_05564_,8.16
_06137_,8.16
_06615_,8.16
_06620_,8.16
_06654_,8.16
_06711_,8.16
_01780_,8.14
_02139_,8.14
_02234_,8.14
_02487_,8.14
_02706_,8.14
_02913_,8.14
_03026_,8.14
_03131_,8.14
_05129_,8.14
_07270_,8.14
_07509_,8.14
soc.bspi.b2o.mbf\[1\]\[7\],8.14
_02231_,8.12
_06146_,8.12
_00346_,8.11
_00872_,8.105
_01350_,8.1
_01392_,8.1
_01429_,8.1
_01522_,8.1
_01998_,8.1
_02132_,8.1
_02915_,8.1
_03101_,8.1
_03465_,8.1
_05032_,8.1
_05296_,8.1
_05940_,8.1
_06713_,8.1
_06757_,8.1
_06848_,8.1
_07134_,8.1
_07395_,8.1
_07706_,8.1
_07737_,8.1
_07964_,8.1
_08477_,8.1
_00546_,8.07
_00780_,8.065
_01053_,8.065
_01918_,8.06
_02247_,8.06
_02340_,8.06
_02569_,8.06
_02812_,8.06
_04145_,8.06
_04401_,8.06
_05496_,8.06
_07524_,8.06
_07604_,8.06
_07922_,8.06
_08078_,8.06
_08418_,8.06
_08450_,8.06
_01903_,8.04
_02593_,8.04
_02744_,8.04
_05268_,8.04
_08459_,8.04
_00868_,8.035
_06918_,8.035
_00653_,8.025
_00708_,8.025
_00892_,8.025
_01328_,8.025
_01379_,8.025
_01833_,8.025
_01890_,8.02
_02017_,8.02
_02310_,8.02
_02760_,8.02
_02954_,8.02
_03676_,8.02
_04408_,8.02
_04548_,8.02
_04552_,8.02
_04625_,8.02
_04903_,8.02
_06733_,8.02
_07220_,8.02
_07718_,8.02
_07792_,8.02
_08272_,8.02
_08320_,8.02
_08447_,8.02
_00600_,8.005
_00761_,8.005
_00851_,8.005
_02421_,8
_03982_,8
_01507_,7.995
_02170_,7.98
_02433_,7.98
_02537_,7.98
_02678_,7.98
_02748_,7.98
_03834_,7.98
_04016_,7.98
_04214_,7.98
_04519_,7.98
_04794_,7.98
_04832_,7.98
_05007_,7.98
_05255_,7.98
_05301_,7.98
_05323_,7.98
_05670_,7.98
_05734_,7.98
_05888_,7.98
_06057_,7.98
_07128_,7.98
_07450_,7.98
_07758_,7.98
_07847_,7.98
_07951_,7.98
_08117_,7.98
_08369_,7.98
_07704_,7.96
_01060_,7.955
_00502_,7.95
_00527_,7.95
_01230_,7.945
_00193_,7.94
_00481_,7.94
_02636_,7.94
_02731_,7.94
_02956_,7.94
_06155_,7.94
_07123_,7.94
_07591_,7.93
_02426_,7.92
_02800_,7.92
_04045_,7.92
_04577_,7.92
_05297_,7.92
_03972_,7.91
_01006_,7.905
_00560_,7.9
_01528_,7.9
_01762_,7.9
_02386_,7.9
_02730_,7.9
_02980_,7.9
_03059_,7.9
_04184_,7.9
_04872_,7.9
_08346_,7.9
soc.core.pf_pcr\[15\],7.9
_01037_,7.88
_01196_,7.88
_04009_,7.88
_04180_,7.88
_05153_,7.88
_05432_,7.88
_07274_,7.88
_00893_,7.865
_00234_,7.86
_00396_,7.86
_00490_,7.86
_01307_,7.86
_02025_,7.86
_02207_,7.86
_07172_,7.86
soc.core.pf_pcr\[2\],7.86
net254,7.86
_00677_,7.845
_01313_,7.845
_01714_,7.845
_04369_,7.84
_05389_,7.84
_05481_,7.84
_06993_,7.84
_00807_,7.825
_00203_,7.82
_00574_,7.82
_04918_,7.82
_05019_,7.82
_05829_,7.82
_01817_,7.8
_04922_,7.8
_05172_,7.8
_05307_,7.8
_00310_,7.79
_00200_,7.78
_02192_,7.78
_08090_,7.78
_01460_,7.765
_01625_,7.765
_00563_,7.76
_03724_,7.76
_07303_,7.76
_00130_,7.745
_03156_,7.74
_06009_,7.74
_07502_,7.74
_01711_,7.735
_00204_,7.72
_00372_,7.72
_00379_,7.72
_01536_,7.72
_03701_,7.72
_08110_,7.72
_00877_,7.705
_01465_,7.705
_03432_,7.7
_04589_,7.7
soc.bspi.o2b.rwb\[1\],7.7
_01629_,7.695
_00069_,7.68
_01523_,7.68
_01924_,7.68
_02047_,7.68
_02344_,7.68
_02482_,7.68
_02610_,7.68
_02637_,7.68
_02673_,7.68
_02838_,7.68
_02847_,7.68
_03073_,7.68
_03455_,7.68
_03522_,7.68
_03809_,7.68
_03837_,7.68
_04503_,7.68
_05182_,7.68
_06784_,7.68
_06790_,7.68
_06989_,7.68
_07083_,7.68
_07199_,7.68
_07533_,7.68
_07649_,7.68
_08264_,7.68
_08331_,7.68
_06271_,7.66
_07563_,7.66
_08094_,7.66
_00965_,7.655
_00564_,7.65
_00144_,7.64
_01521_,7.64
_02108_,7.64
_02556_,7.64
_02689_,7.64
_02708_,7.64
_02721_,7.64
_02811_,7.64
_02969_,7.64
_02998_,7.64
_03729_,7.64
_04381_,7.64
_04595_,7.64
_05233_,7.64
_05341_,7.64
_07194_,7.64
_07428_,7.64
_07651_,7.64
_07740_,7.64
_07796_,7.64
_08222_,7.64
_08483_,7.64
soc.core.xw_pc4\[28\],7.64
_02333_,7.62
_00808_,7.605
_00932_,7.605
_01019_,7.605
_01085_,7.605
_01781_,7.6
_02323_,7.6
_02440_,7.6
_02757_,7.6
_02799_,7.6
_04768_,7.6
_07523_,7.6
_08226_,7.6
_00114_,7.58
_01926_,7.58
_02101_,7.58
_02160_,7.58
_02230_,7.58
_02295_,7.58
_02325_,7.58
_02332_,7.58
_02345_,7.58
_02422_,7.58
_02425_,7.58
_02489_,7.58
_02496_,7.58
_02541_,7.58
_02602_,7.58
_02641_,7.58
_02646_,7.58
_02710_,7.58
_02841_,7.58
_03014_,7.58
_03015_,7.58
_03071_,7.58
_07003_,7.58
_07035_,7.58
_07043_,7.58
_07313_,7.58
_07621_,7.58
_07817_,7.58
_08042_,7.58
_08195_,7.58
_08199_,7.58
_08274_,7.58
_08382_,7.58
_08461_,7.58
_08465_,7.58
_08472_,7.58
_00855_,7.565
_00878_,7.565
_01046_,7.565
_01134_,7.565
_01316_,7.565
_01679_,7.565
_01353_,7.56
_01916_,7.56
_02308_,7.56
_02469_,7.56
_02676_,7.56
_03137_,7.56
_03714_,7.56
_04348_,7.56
_04898_,7.56
_05502_,7.56
_06134_,7.56
_08260_,7.56
_00352_,7.52
_01879_,7.52
_01941_,7.52
_02030_,7.52
_02118_,7.52
_02293_,7.52
_02454_,7.52
_02501_,7.52
_02647_,7.52
_02703_,7.52
_02792_,7.52
_03018_,7.52
_04416_,7.52
_04827_,7.52
_05100_,7.52
_05225_,7.52
_05671_,7.52
_06062_,7.52
_07312_,7.52
_07752_,7.52
_07797_,7.52
_08082_,7.52
_08308_,7.52
_08455_,7.52
net242,7.52
_00642_,7.515
_05214_,7.5
_07959_,7.5
_00727_,7.485
_01834_,7.485
_00236_,7.48
_00404_,7.48
_00414_,7.48
_04313_,7.48
_05352_,7.48
_07318_,7.48
_07507_,7.48
soc.core.pf_pcr\[5\],7.48
_01210_,7.475
_05155_,7.47
_01849_,7.46
_01871_,7.46
_04891_,7.46
_05084_,7.46
_07560_,7.46
_01896_,7.44
_02494_,7.44
_07330_,7.44
_08113_,7.44
_00956_,7.42
_02240_,7.42
_04362_,7.42
_05551_,7.42
_05978_,7.42
_02399_,7.4
_04117_,7.4
_04902_,7.4
_00831_,7.385
_01405_,7.385
_07784_,7.38
_03280_,7.36
_05719_,7.36
_00684_,7.345
_00820_,7.345
_06355_,7.34
_01437_,7.32
_01544_,7.32
_02259_,7.32
soc.core.xw_aot\[25\],7.32
_00926_,7.305
_00982_,7.305
_01362_,7.305
_00272_,7.3
_01660_,7.3
_06243_,7.3
_00269_,7.28
_04022_,7.28
_05507_,7.275
_01159_,7.265
_00268_,7.26
_01786_,7.26
_01811_,7.26
_05425_,7.26
_00518_,7.25
_00890_,7.245
_01103_,7.245
_01749_,7.24
_04668_,7.24
_05144_,7.24
_05615_,7.24
_00328_,7.23
gpio_in[7],7.23
_01123_,7.225
_01017_,7.22
_01999_,7.22
_02014_,7.22
_02393_,7.22
_02485_,7.22
_02505_,7.22
_02644_,7.22
_02659_,7.22
_02887_,7.22
_04442_,7.22
_04748_,7.22
_04751_,7.22
_04956_,7.22
_05893_,7.22
_06198_,7.22
_07196_,7.22
_07434_,7.22
_07516_,7.22
_07711_,7.22
_07860_,7.22
_08170_,7.22
_08243_,7.22
_07998_,7.2
_08361_,7.2
_08493_,7.2
_08510_,7.2
_03274_,7.195
_00489_,7.19
_01384_,7.185
_01925_,7.18
_01996_,7.18
_02720_,7.18
_02826_,7.18
_03063_,7.18
_03097_,7.18
_04098_,7.18
_04514_,7.18
_04579_,7.18
_05130_,7.18
_05983_,7.18
_06554_,7.18
_06682_,7.18
_07015_,7.18
_07142_,7.18
_07321_,7.18
_07499_,7.18
_07677_,7.18
_07867_,7.18
_08126_,7.18
_08193_,7.18
soc.core.xw_aot\[24\],7.18
_00252_,7.17
_00413_,7.17
_00507_,7.17
_01671_,7.165
_00847_,7.145
_00858_,7.145
_01334_,7.145
_01620_,7.145
_00390_,7.14
_00486_,7.14
_05313_,7.14
_08474_,7.14
soc.bspi.b2o.rwg\[1\]\[0\],7.14
_06743_,7.125
soc.core.xw_pc4\[15\],7.12
_00607_,7.105
_00850_,7.105
_01088_,7.105
_01573_,7.105
_01431_,7.1
_01783_,7.1
_02282_,7.1
_02754_,7.1
_02788_,7.1
_02988_,7.1
_04250_,7.1
_04963_,7.1
_04978_,7.1
_06028_,7.1
_06213_,7.1
_06798_,7.1
_07041_,7.1
_07534_,7.1
_08467_,7.1
_01547_,7.085
_00569_,7.06
_01912_,7.06
_02294_,7.06
_02360_,7.06
_03017_,7.06
_03524_,7.06
_04712_,7.06
_05113_,7.06
_05714_,7.06
_06651_,7.06
_07016_,7.06
_07063_,7.06
_07369_,7.06
_08358_,7.06
_08399_,7.06
_02013_,7.04
_00323_,7.03
_00149_,7.025
_00884_,7.025
_00909_,7.025
_01272_,7.02
_00592_,7.015
_01457_,7.015
_01626_,7
_04968_,7
_05663_,7
_07473_,7
_00455_,6.99
_03890_,6.99
_00845_,6.985
_01551_,6.985
_07857_,6.98
_00604_,6.96
_01504_,6.96
_01601_,6.96
_01700_,6.96
_02039_,6.96
_05085_,6.96
_06058_,6.96
_07629_,6.96
_01638_,6.945
_00562_,6.94
_06606_,6.94
_07329_,6.94
_07782_,6.94
_08063_,6.94
_04821_,6.935
_00580_,6.925
_01102_,6.925
_01140_,6.925
_01857_,6.925
_03931_,6.92
_05847_,6.92
_01794_,6.905
_03921_,6.9
_04616_,6.9
_06138_,6.9
_01420_,6.885
_01486_,6.885
_01556_,6.885
_01338_,6.88
_01442_,6.88
_01532_,6.88
_01534_,6.88
_05938_,6.88
_00261_,6.87
_07449_,6.87
_04526_,6.86
_07122_,6.86
_07268_,6.86
_07628_,6.86
_00685_,6.845
_00285_,6.84
_00312_,6.84
_00473_,6.84
_01603_,6.84
_01784_,6.84
_05004_,6.84
_00246_,6.83
_00511_,6.83
_01137_,6.825
_01407_,6.825
_02404_,6.82
_08112_,6.82
_00207_,6.81
_00255_,6.81
_00450_,6.81
_00561_,6.81
_00218_,6.8
_00354_,6.8
_00451_,6.8
_00535_,6.8
_07640_,6.79
_01804_,6.78
_04613_,6.78
_05359_,6.78
_02561_,6.76
_02722_,6.76
_02727_,6.76
_02896_,6.76
_03064_,6.76
_03286_,6.76
_06980_,6.76
_08381_,6.76
_08393_,6.76
_08409_,6.76
_00957_,6.725
_01787_,6.72
_02408_,6.72
_02571_,6.72
_02891_,6.72
_03579_,6.72
_04179_,6.72
_04217_,6.72
_04347_,6.72
_04468_,6.72
_04755_,6.72
_04817_,6.72
_04901_,6.72
_04987_,6.72
_05206_,6.72
_05461_,6.72
_05675_,6.72
_07204_,6.72
_07672_,6.72
_08295_,6.72
_00251_,6.71
_00438_,6.71
_00441_,6.71
_00456_,6.71
_00509_,6.71
_00581_,6.695
_00613_,6.695
_01725_,6.695
_00730_,6.685
_01136_,6.685
_01315_,6.685
_01598_,6.685
_01844_,6.685
_01875_,6.685
_00460_,6.67
_01938_,6.66
_07079_,6.66
_07114_,6.66
_07574_,6.66
_08057_,6.66
_00704_,6.645
_01007_,6.645
_01402_,6.645
_01710_,6.645
_01594_,6.64
_01772_,6.64
_01902_,6.64
_02287_,6.64
_02449_,6.64
_02582_,6.64
_02905_,6.64
_02963_,6.64
_03099_,6.64
_03273_,6.64
_03543_,6.64
_03770_,6.64
_04082_,6.64
_04198_,6.64
_04438_,6.64
_05187_,6.64
_05329_,6.64
_07185_,6.64
_07494_,6.64
_07600_,6.64
_08256_,6.64
_08391_,6.64
_01178_,6.625
_01640_,6.62
_01889_,6.6
_02412_,6.6
_02510_,6.6
_02574_,6.6
_02645_,6.6
_02715_,6.6
_02815_,6.6
_02868_,6.6
_03000_,6.6
_03157_,6.6
_04017_,6.6
_04171_,6.6
_04359_,6.6
_04501_,6.6
_04596_,6.6
_04786_,6.6
_05335_,6.6
_05418_,6.6
_06461_,6.6
_06788_,6.6
_07012_,6.6
_07217_,6.6
_07343_,6.6
_08315_,6.6
_08323_,6.6
_08350_,6.6
_08367_,6.6
_08387_,6.6
_01293_,6.595
_00191_,6.59
_00629_,6.565
_00774_,6.565
_01680_,6.565
_00120_,6.56
_01302_,6.56
_01304_,6.56
_00403_,6.55
gpio_in[2],6.55
gpio_in[3],6.55
_01193_,6.54
_03555_,6.54
_05391_,6.54
_06195_,6.54
_07696_,6.54
_08097_,6.54
_00504_,6.53
_01459_,6.525
_01499_,6.525
_00386_,6.52
_00575_,6.52
_04051_,6.52
_04058_,6.52
_04322_,6.52
_07918_,6.52
_01409_,6.515
_00763_,6.5
_00821_,6.5
_04105_,6.5
_04370_,6.5
_04836_,6.5
_00181_,6.48
_01636_,6.48
_07837_,6.48
_00817_,6.465
_00925_,6.465
_01094_,6.465
_01113_,6.465
_01190_,6.465
_01332_,6.465
_01488_,6.465
_01509_,6.465
_01587_,6.465
_01621_,6.465
_00305_,6.45
_00317_,6.45
_00907_,6.445
_01172_,6.445
_01818_,6.445
_01798_,6.44
_01803_,6.44
_05181_,6.44
_07089_,6.44
_00626_,6.425
_00888_,6.425
_01155_,6.425
_01240_,6.425
_01321_,6.425
_01751_,6.42
_01771_,6.42
_03899_,6.42
_05029_,6.42
_05568_,6.42
_05688_,6.42
_07068_,6.42
_00322_,6.41
_00443_,6.41
_00233_,6.4
_01417_,6.4
_05644_,6.4
_01667_,6.385
_00184_,6.38
_00291_,6.38
_00506_,6.38
_01797_,6.38
_04578_,6.38
soc.bspi.oif.rsfr\[6\],6.38
_00212_,6.37
_00407_,6.37
_01450_,6.365
_00762_,6.355
_00319_,6.35
_00702_,6.325
_01363_,6.325
